,cause,age,Year,valprevnumberboth,valdeathsnumberboth,valprevrateboth,valdeathsrateboth,valprevpercentboth,valdeathspercentboth,valprevnumberfemale,valdeathsnumberfemale,valprevratefemale,valdeathsratefemale,valprevpercentfemale,valdeathspercentfemale,valprevnumbermale,valdeathsnumbermale,valprevratemale,valdeathsratemale,valprevpercentmale,valdeathspercentmale,is_projection
495,Other,15-49 years,2016,78009204.9638,659247.3283,1887690.0083,22589.6673,18.9738,57.9607,40152694.4161,252675.34530000002,1893127.0238,17889.8588,18.9612,61.9959,37856510.547299996,406571.9837,1883459.4127,27337.8667,18.993,55.7684,False
496,Other,15-49 years,2017,78994733.11940001,655955.3126000001,1891437.0519,22263.547,19.0136,58.0832,40710356.0247,251692.04439999998,1899665.6216,17588.5179,19.0278,61.7642,38284377.0947,404263.2681,1884673.138,26976.3521,19.0078,56.0341,False
497,Other,15-49 years,2018,80002641.4706,648714.5464999999,1895552.9163,21995.69,19.0563,58.194,41280158.4493,248079.8542,1906201.9087,17304.9153,19.0934,61.7502,38722483.0218,400634.6921,1886679.8756,26716.4959,19.0306,56.2151,False
498,Other,15-49 years,2019,80981913.8886,643715.5425,1898657.1977,21761.5516,19.0896,58.3786,41805636.3463,245599.82379999998,1910310.5442000001,17075.6166,19.134900000000002,61.833,39176277.5429,398115.7189,1889024.9947,26471.9636,19.0569,56.4778,False
499,Other,15-49 years,2020,81873556.9443,638653.8015,1903495.6806,21328.5588,19.1375,52.7293,42202711.9163,244822.5747,1912010.6383,16700.7728,19.1517,56.0216,39670845.0286,393831.22729999997,1897063.0768,25996.0121,19.1369,50.7686,False
500,Other,15-49 years,2021,83088301.1483,638043.6064,1900596.9238,21011.653,19.1072,47.9585,42843614.804,244680.94079999998,1907410.1948,16422.0878,19.1051,51.4519,40244686.3433,393362.6652,1895905.3592,25636.2764,19.1257,45.9175,False
501,Other,15-49 years,2022,81831887.0900864,643423.1858657226,1901940.5371097876,21568.403185811156,19.122573462036698,55.29720714743852,42247414.02947054,245380.80035537353,1911822.8200433024,16842.304870661417,19.15006542856721,58.65577860844731,39584467.49316476,398041.14301881834,1893434.7999597387,26320.665396579283,19.10182401416816,53.40138276671529,True
502,Other,15-49 years,2023,83897808.1779189,644812.1138020507,1911873.9206060865,21139.976683884277,19.22214312566444,47.22060915014982,43322338.0767943,245253.1644800073,1916740.1930155419,16277.198786943474,19.199346545443436,50.34203159047246,40575455.92083585,399555.78461456054,1906717.6421638401,26039.531468706966,19.236245899146123,45.33103761540532,True
503,Other,15-49 years,2024,85464361.87117766,653222.5789627539,1920018.0766558181,21052.600625813295,19.30370268463463,41.73125841788054,44189340.4238082,246430.61266062746,1920765.991794185,15958.61196890922,19.23976314284164,44.76735303274035,41275001.68154679,406787.5553200488,1916987.8166618822,26189.9822525412,19.340228382523804,39.86970560285449,True
504,Other,15-49 years,2025,86707840.07519531,665396.1412353516,1929789.7107391357,21115.6635055542,19.40138218458742,36.603716149926186,44890700.643066406,248487.27479553223,1925799.9362822175,15732.25359737128,19.29032909089051,39.55103563517332,41817115.76904297,416903.5855102539,1929233.14012146,26555.822439193726,19.463181623723358,34.77208223193884,True
505,Other,15-49 years,2026,87707368.38183594,679194.3192138672,1938359.6651153564,21238.65139579773,19.486474302131683,31.510484352707863,45460092.41845703,251080.0419769287,1929417.0461691618,15571.083896160126,19.326576623356686,34.445850394666195,42247250.592285156,428108.6156616211,1940647.595565796,26979.353269577026,19.57698141504079,29.681497178971767,True
506,Other,15-49 years,2027,88730563.12792969,696585.5631103516,1947939.7310943604,21430.070236206055,19.581330618355423,25.717269733548164,46049449.94189453,254458.8984222412,1933101.298898846,15423.60555068776,19.36346831166702,28.66775932163,42681086.107910156,442120.6223754883,1953657.4763641357,27530.31630897522,19.706272684969008,23.88375546783209,True
507,Other,15-49 years,2028,89781033.89746094,717851.7716064453,1958583.7941131592,21693.876218795776,19.68646907992661,19.181694731116295,46661182.32470703,258679.4204864502,1936852.69447124,15289.81856098026,19.401004155821056,22.17545171827078,43119822.78955078,459165.92779541016,1968346.5803070068,28216.93026161194,19.851863872725517,17.336639128625393,True
508,Other,15-49 years,2029,90862390.29199219,743274.8431396484,1970345.7396697998,22034.025535583496,19.80240763584152,11.86138166487217,47297698.686035156,263797.1845550537,1940671.2328863442,15169.722927015275,19.439184155819703,14.927617065608501,43564661.110839844,479470.8540649414,1984798.7054901123,29047.413835525513,20.014563420321792,9.997930400073528,True
509,Other,15-49 years,2030,91978241.88964844,773136.6766357422,1983279.4532318115,22454.47438621521,19.92966423323378,3.7139530330896378,47961408.135253906,269867.7670135498,1944556.9141440988,15063.318648807704,19.47800831166228,6.882944785058498,44016801.54736328,503261.7233276367,2003097.649887085,30029.98571586609,20.19517976604402,1.8254113718867302,True
510,Other,50-74 years,2001,84094143.6045,3514357.2884,2002231.086,82313.0844,20.0366,37.8044,37825951.091,1574827.4297,1828062.2054,74721.2376,18.2872,41.8482,46268192.5128,1939529.8591,2188978.4084,91040.1601,21.9144,34.9074,False
511,Other,50-74 years,2002,86227542.05059999,3552521.431,1997004.3169,80756.857,19.9857,37.5319,38785989.8765,1587473.4918000002,1824000.9832,73097.58,18.2472,41.458,47441552.1746,1965047.9378,2182084.9405,89549.7492,21.8471,34.7153,False
512,Other,50-74 years,2003,88490746.3706,3587016.9047999997,1991229.6442,79255.0493,19.9279,37.2445,39815983.6112,1596301.6152000001,1819622.9768,71627.761,18.2033,41.0606,48674762.7596,1990715.2906,2174478.263,88015.6655,21.7715,34.5024,False
513,Other,50-74 years,2004,90838674.4376,3581902.9024,1984479.4489,77489.6284,19.8601,36.9254,40873450.2042,1580791.3339,1814296.118,69810.582,18.1496,40.5723,49965224.2341,2001111.5682,2165985.6815,86347.4133,21.6869,34.3041,False
514,Other,50-74 years,2005,93099821.0658,3581394.9477,1976504.6531,75828.3854,19.7808,36.7485,41885019.427600004,1574382.4235,1807651.0983,68116.0985,18.0827,40.3523,51214801.6374,2007012.5243000002,2156471.8173,84778.659,21.5921,34.1679,False
515,Other,50-74 years,2006,95386642.50549999,3505842.2125,1969230.4298999999,73710.3351,19.7085,36.4752,42893366.0544,1540616.537,1801575.8879,66065.6776,18.0233,39.978,52493276.4514,1965225.6755000001,2147882.8336,82578.4022,21.506899999999998,33.9612,False
516,Other,50-74 years,2007,97917929.9183,3489009.9991,1964196.1998,72019.3128,19.6579,36.3492,44010725.6051,1524698.4282,1797549.8239,64386.579,17.9828,39.7309,53907204.3142,1964311.5697,2141886.5645,80873.7603,21.447,33.91,False
517,Other,50-74 years,2008,100503934.451,3505372.7059,1959616.7122,70254.2079,19.6133,36.0712,45151107.8884,1516100.1114,1793898.0773,62709.0911,17.9461,39.4065,55352826.562,1989272.5951,2136409.1464,78974.2479,21.392500000000002,33.6776,False
518,Other,50-74 years,2009,103161166.711,3497614.6622,1955094.6695,68702.1292,19.5684,35.9698,46338466.2647,1505770.659,1790420.6365,61263.5181,17.9114,39.2456,56822700.4462,1991844.0050000001,2130895.3005,77244.5342,21.3373,33.6177,False
519,Other,50-74 years,2010,105787211.2404,3512960.7616,1950059.1247,67111.313,19.5177,35.6354,47532456.6592,1504410.495,1786331.815,59817.0432,17.8709,38.8418,58254754.5809,2008550.2672,2124970.2025,75482.7895,21.2792,33.3379,False
520,Other,50-74 years,2011,108552028.2729,3507636.3593,1945364.9334,65510.0906,19.4707,35.446,48796954.4094,1499325.8865,1782193.4603,58260.7015,17.8296,38.5359,59755073.8639,2008310.4723,2119736.2227,73799.1488,21.2266,33.2254,False
521,Other,50-74 years,2012,111629202.57630001,3517194.9304,1941552.1738,64113.8092,19.4328,35.3061,50206538.845,1503432.1445,1778822.5166,56925.3388,17.7961,38.3111,61422663.7321,2013762.7862,2115528.6258,72311.2072,21.1843,33.1473,False
522,Other,50-74 years,2013,114912876.5049,3509574.3663999997,1938511.4812,62952.5419,19.4032,35.2314,51710737.2692,1495849.6593,1775838.0094,55725.6199,17.7669,38.1397,63202139.2351,2013724.7069,2112395.9675,71183.954,21.1544,33.1433,False
523,Other,50-74 years,2014,118459100.95549999,3524127.7355,1936537.6522,62147.9416,19.3832,35.0798,53347378.0093,1499231.2359,1773925.4624,54905.0594,17.7465,37.9074,65111722.9455,2024896.4996,2110373.5723,70402.1025,21.1347,33.0512,False
524,Other,50-74 years,2015,121998861.9634,3593011.6951,1936153.3992,61209.1747,19.3794,34.9029,54991542.894,1529744.5818,1773578.3286000001,53934.2594,17.7441,37.6365,67007319.0697,2063267.1135,2109996.059,69488.4747,21.1311,32.9382,False
525,Other,50-74 years,2016,125899118.0679,3673477.2369999997,1941561.5697,60567.7202,19.434,34.8929,56849324.8082,1564741.3719,1779013.8576,53249.7262,17.7982,37.5757,69049793.258,2108735.8654,2115380.5307,68898.772,21.1845,32.9636,False
526,Other,50-74 years,2017,130403979.2986,3741124.8856,1952128.1951,59746.0932,19.5399,34.8396,59021942.6788,1595208.9851,1789770.5274,52408.3465,17.9058,37.3894,71382036.6202,2145915.9006,2125817.6328,68084.8497,21.2892,33.0011,False
527,Other,50-74 years,2018,134996565.6857,3840300.3703,1964114.0821,59201.1431,19.66,34.8097,61253150.7071,1639649.9111000001,1801728.9577,51741.1196,18.0255,37.2759,73743414.9788,2200650.4592,2137903.4729,67671.5219,21.4109,33.033,False
528,Other,50-74 years,2019,139578663.4875,3927346.6692999997,1975018.7682,58716.7527,19.769,34.7816,63430587.9527,1674343.5339,1811873.1688,51289.7036,18.1267,37.1768,76148075.5357,2253003.1354,2149770.3547,67132.8025,21.5295,33.0539,False
529,Other,50-74 years,2020,143088914.4087,4006323.1514999997,1977223.9578,58138.4219,19.7912,30.7315,64997220.3301,1704850.9723,1811719.8165,50637.2531,18.1253,33.4213,78091694.0793,2301472.1799999997,2154713.9284,66617.8263,21.5789,28.8775,False
530,Other,50-74 years,2021,146783853.0482,4074995.8802,1974343.9754,57567.6355,19.7621,27.5674,66630835.872200005,1743524.3791,1805680.1036,50417.685,18.0646,30.4103,80153017.176,2331471.5015,2154894.7123,65657.4642,21.58,25.6609,False
531,Other,50-74 years,2022,143527470.08109373,4031711.5888225,1982513.0769581394,58522.64884129394,19.84401241362486,32.57854830207943,65279641.262202494,1722624.108837422,1817501.0366139794,51071.34133858825,18.182867769101225,35.08133887586951,78247911.5505271,2309082.936222871,2159205.6461690282,66972.77420822906,21.623787751459144,30.81635612828612,True
532,Other,50-74 years,2023,153461706.59253186,4311793.2208406245,2004723.6620195652,58252.15948168213,20.066294862674212,26.806258223277332,69948152.36699875,1850909.1163970311,1834872.1125311765,50677.30599896972,18.356281031751223,29.612185459896324,83513764.94795991,2460872.5318686524,2186475.4334546924,66862.7520550772,21.896378647022956,24.940361817151306,True
533,Other,50-74 years,2024,161647378.67942938,4576217.4463207815,2029349.6703335792,58609.360215954584,20.312587285770142,22.945883312722447,73858256.97979812,1976388.0278514065,1855484.8913750146,50941.528410964966,18.56192087960247,25.918936600385905,87789415.38659415,2599813.2893711915,2215062.1452870066,67371.01217374603,22.182090214190076,21.033349753495454,True
534,Other,50-74 years,2025,168923247.04296875,4844082.1953125,2056976.7695617676,59350.87826538086,20.588925153715536,19.33513753861189,77371612.00976562,2102127.7006835938,1879406.7713928223,51484.74395751953,18.8006520352792,22.48644531518221,91551986.66455078,2741935.182739258,2246336.4463806152,68391.39176750183,22.4947897719685,17.364932663738728,True
535,Other,50-74 years,2026,174787102.71875,5080482.515625,2081175.7934875488,60186.74543762207,20.83091463590972,15.804214127361774,80204447.97070312,2213683.2749023438,1900059.9179992676,52156.63312149048,19.00670132623054,19.153305642306805,94583031.7133789,2866778.5377197266,2273989.9933776855,69468.63474845886,22.771195519017056,13.761312805116177,True
536,Other,50-74 years,2027,180897265.76171875,5342362.8525390625,2108178.964324951,61241.23760986328,21.100925124948844,11.81154527515173,83163354.52539062,2337508.4985351562,1923079.5448913574,53022.530155181885,19.2363352116663,15.3944276496768,97734313.5649414,3004832.258911133,2304843.451019287,70804.09377098083,23.079559030244127,9.679348342120647,True
537,Other,50-74 years,2028,187260553.36328125,5630976.369140625,2138106.7597961426,62522.883476257324,21.400160755729303,7.329065077006817,86251874.52734375,2474183.3803710938,1948567.0008850098,54089.56450653076,19.490562273422256,11.18376187235117,101009106.5493164,3156769.4981689453,2339032.2129821777,72408.72725486755,23.421232966007665,5.090069718658924,True
538,Other,50-74 years,2029,193883782.7421875,5947576.2216796875,2171079.6581726074,64040.21171569824,21.729825664078817,2.32870764285326,89473550.85546875,2624287.9301757812,1976623.6343078613,55364.86560058594,19.770391093799844,6.495258800685406,104410685.0102539,3323263.4068603516,2376691.6739196777,74293.49360466003,23.797569984802976,-0.035492680966854095,True
539,Other,50-74 years,2030,200773771.1015625,6293415.5751953125,2207218.1374816895,65801.75103759766,22.09112398675643,-3.217592902481556,92831926.37304688,2788402.1567382812,2007350.793914795,56855.562870025635,20.07683025696315,1.3028689548373222,107942323.2915039,3504987.1373291016,2417957.2277526855,76469.35124015808,24.209922750713304,-5.726308412849903,True
540,Other,75+ years,2001,45069801.9028,3828008.9115,5974624.3323,536883.3771,59.7471,50.8355,24052218.397,2284727.8716,5263598.37,555653.4958,52.6372,55.9265,21017583.5067,1543281.0407,6985063.1211,517111.9238,69.8524,44.6853,False
541,Other,75+ years,2002,46763556.0911,3933320.6025,5987222.9054,534037.9517,59.8737,50.8157,24871985.0476,2342696.7943,5274773.484,552032.8569,52.7488,55.8882,21891571.0438,1590623.8072,6995162.6631,515657.6547,69.9536,44.6969,False
542,Other,75+ years,2003,48534088.9295,4060203.4769,6000496.2992,528809.6784,60.0057,50.576,25727673.3718,2397655.6763,5287285.6095,546256.1637,52.8738,55.6299,22806415.5578,1662547.8009,7004136.7842,511334.6845,70.0436,44.486,False
543,Other,75+ years,2004,50352155.7811,4126714.636,6013485.2032,520522.8688,60.1361,50.2708,26610201.835300002,2418561.9585,5299575.7305,537782.2846,52.9974,55.3007,23741953.9452,1708152.6775,7013391.316,503840.0572,70.1358,44.2119,False
544,Other,75+ years,2005,52227640.6741,4188917.0848,6025111.0338,514010.1137,60.2528,50.1411,27503301.2449,2449101.0263,5310152.1934,531027.669,53.1033,55.1306,24724339.4297,1739816.0589,7023435.8837,498686.9444,70.2363,44.1314,False
545,Other,75+ years,2006,54163368.4693,4153286.409,6039892.8646,507565.7685,60.4003,50.0013,28406194.2064,2426131.2682,5322510.0837,524554.8405,53.226,54.9726,25757174.2619,1727155.1424999998,7038872.1625,492797.3131,70.3905,44.0396,False
546,Other,75+ years,2007,56114175.6967,4216134.9021,6058781.2931,501547.6135,60.5892,49.7483,29305112.3459,2451680.7653,5338663.6386,518759.9634,53.3873,54.7208,26809063.3503,1764454.1363000001,7060556.0944,485987.5102,70.608,43.7829,False
547,Other,75+ years,2008,58086764.9711,4346128.350099999,6079149.6449,499210.6148,60.7926,49.6833,30218203.4492,2520820.8655,5356138.8477,516839.8415,53.5618,54.6428,27868561.5214,1825307.4858000001,7084147.3012,482681.2596,70.8431,43.7112,False
548,Other,75+ years,2009,60094199.2702,4453922.8715,6098957.794,497397.8567,60.9917,49.6905,31146809.5008,2566379.4561,5373261.0036,515545.1238,53.7341,54.6877,28947389.7687,1887543.4148,7105865.5279,479891.3382,71.0605,43.6788,False
549,Other,75+ years,2010,62168252.4567,4573800.9404,6114827.3239,493525.9116,61.1499,49.4611,32131952.1681,2619645.9279,5388307.2872,512298.4397,53.8841,54.4342,30036300.2884,1954155.0123,7120932.1555,474529.9058,71.2115,43.4378,False
550,Other,75+ years,2011,64308699.8624,4625438.749,6126726.447,488331.1341,61.2697,49.3189,33173615.8196,2647262.6799999997,5401193.5418,507218.1763,54.0129,54.246,31135084.0431,1978176.0696999999,7130186.796,467824.13049999997,71.3041,43.3304,False
551,Other,75+ years,2012,66555531.6461,4679814.641799999,6137397.1421,483184.6802,61.3761,49.1363,34269759.101399995,2668455.5266,5413387.6601,502030.3876,54.1352,54.0363,32285772.544800002,2011359.115,7136946.7836,462135.3896,71.3715,43.169,False
552,Other,75+ years,2013,68854062.6049,4809398.2453,6147666.6075,480281.4691,61.4775,49.113,35407224.1379,2728070.147,5425301.836,500129.4346,54.2542,53.9838,33446838.4691,2081328.0976,7142786.5564,458628.4206,71.4293,43.1678,False
553,Other,75+ years,2014,71132300.7991,4944205.8334,6157327.432,477696.5753,61.574799999999996,48.9398,36546756.4065,2801890.5025,5436533.7594,498937.1928,54.3667,53.7684,34585544.392799996,2142315.3301999997,7147136.2901,455413.3262,71.4737,43.0464,False
554,Other,75+ years,2015,73453613.4562,5031311.0326000005,6166727.0370000005,476380.2481,61.6695,48.8157,37719272.6163,2851429.4756,5447093.2921,498163.9812,54.4721,53.6185,35734340.8394,2179881.5558,7151544.8773,454145.6909,71.5172,42.9643,False
555,Other,75+ years,2016,75913618.9611,5142039.9579,6181549.7694,473745.8802,61.8172,48.6789,38975043.2091,2911824.9926,5463568.7393,496088.9499,54.6369,53.4448,36938575.7512,2230214.9654,7161032.0312,451919.3765,71.6127,42.8771,False
556,Other,75+ years,2017,78422422.59120001,5242511.0868,6202670.9669,470515.2435,62.0283,48.5302,40283653.5216,2972410.7163,5486796.7551,492700.2445,54.8692,53.2605,38138769.0697,2270100.3708,7177291.1613,449132.2298,71.77590000000001,42.7776,False
557,Other,75+ years,2018,80985529.2858,5327820.1505,6222204.6856,467681.6888,62.224000000000004,48.4516,41589080.7302,3020086.8119,5508213.3249,489156.4356,55.0835,53.1283,39396448.5553,2307733.3386,7192798.687,447974.6152,71.9308,42.797,False
558,Other,75+ years,2019,83396349.7242,5428771.1418,6234449.5148,465192.9844,62.3462,48.34,42779072.335,3065939.551,5520873.0243999995,486850.6764,55.2099,52.987,40617277.3894,2362831.5904,7203177.6275,445531.0309,72.0341,42.7244,False
559,Other,75+ years,2020,84885100.4238,5508948.2169,6220588.9288,459203.365,62.207300000000004,43.0707,43434271.6635,3097658.6099,5505126.5484,479261.9823,55.0523,48.0562,41450828.7597,2411289.6089,7194619.1435,440599.1983,71.9488,37.353699999999996,False
560,Other,75+ years,2021,87011617.538,5559864.6341,6195754.5752,452717.0612,61.9588,38.9556,44561098.1417,3125176.1727,5476444.9419,473302.2962,54.7652,43.9684,42450519.396,2434688.4628,7176568.8446,432469.8551,71.7678,33.3563,False
561,Other,75+ years,2022,85261156.99815093,5504145.965702871,6227996.907900283,460803.9291266919,62.281534238418715,45.39796650084853,43731949.46340625,3105047.6145818355,5514218.736342695,481680.0696149487,55.1432092515289,50.15368633400797,41529202.84504093,2400683.9560759994,7196888.420405395,442416.28421823273,71.97126654306322,39.817883540050985,True
